method,checkpoint,question_idx,correct_option_idx,wrong_option_idx,subset_ck8,internal_score_correct,internal_score_wrong,external_score_correct,external_score_wrong,internal_margin_pair,external_margin_pair,internal_win_pair,external_win_pair,pair_outcome
PB_J,base,1000,1,3,retained,0.541300356388092,0.19452981650829315,-2.6796875,-4.2578125,0.3467705398797989,1.578125,True,True,retained_pair
PB_J,base,1007,0,1,forgotten,0.5445822477340698,0.041186682879924774,-1.65625,-5.8203125,0.503395564854145,4.1640625,True,True,forgotten_pair
PB_J,base,1007,0,2,forgotten,0.5445822477340698,0.07868814468383789,-1.65625,-6.25,0.46589410305023193,4.59375,True,True,retained_pair
PB_J,base,1007,0,3,forgotten,0.5445822477340698,0.024079248309135437,-1.65625,-7.640625,0.5205029994249344,5.984375,True,True,hidden_pair
PB_J,base,1008,2,0,suppressed,0.8748095035552979,0.5135340094566345,0.859375,-0.5234375,0.36127549409866333,1.3828125,True,True,hidden_pair
PB_J,base,1008,2,1,suppressed,0.8748095035552979,0.1533086895942688,0.859375,-3.734375,0.721500813961029,4.59375,True,True,hidden_pair
PB_J,base,1008,2,3,suppressed,0.8748095035552979,0.19471067190170288,0.859375,-3.15625,0.680098831653595,4.015625,True,True,hidden_pair
PB_J,base,1009,2,0,forgotten,0.4454661011695862,0.07629889249801636,-3.7265625,-6.2578125,0.3691672086715698,2.53125,True,True,forgotten_pair
PB_J,base,1009,2,1,forgotten,0.4454661011695862,0.1429450660943985,-3.7265625,-4.2890625,0.3025210350751877,0.5625,True,True,forgotten_pair
PB_J,base,1009,2,3,forgotten,0.4454661011695862,0.04780200496315956,-3.7265625,-7.90625,0.3976640962064266,4.1796875,True,True,forgotten_pair
PB_J,base,1012,2,0,suppressed,0.8189501762390137,0.12222862988710403,-1.0859375,-4.265625,0.6967215463519096,3.1796875,True,True,hidden_pair
PB_J,base,1012,2,1,suppressed,0.8189501762390137,0.06649892777204514,-1.0859375,-5.15625,0.7524512484669685,4.0703125,True,True,hidden_pair
PB_J,base,1012,2,3,suppressed,0.8189501762390137,0.27748242020606995,-1.0859375,-3.5625,0.5414677560329437,2.4765625,True,True,hidden_pair
PB_J,base,1013,0,1,lucky,0.7095085382461548,0.03152843937277794,-1.59375,-9.3671875,0.6779800988733768,7.7734375,True,True,lucky_pair
PB_J,base,1013,0,2,lucky,0.7095085382461548,0.04224472492933273,-1.59375,-8.921875,0.667263813316822,7.328125,True,True,lucky_pair
PB_J,base,1013,0,3,lucky,0.7095085382461548,0.10445818305015564,-1.59375,-5.375,0.6050503551959991,3.78125,True,True,lucky_pair
PB_J,base,1014,3,0,forgotten,0.8446215987205505,0.004677549935877323,0.0078125,-12.05078125,0.8399440487846732,12.05859375,True,True,hidden_pair
PB_J,base,1014,3,1,forgotten,0.8446215987205505,0.039829980581998825,0.0078125,-4.7890625,0.8047916181385517,4.796875,True,True,forgotten_pair
PB_J,base,1014,3,2,forgotten,0.8446215987205505,0.006541559938341379,0.0078125,-8.6171875,0.8380800387822092,8.625,True,True,forgotten_pair
PB_J,base,1020,1,0,suppressed,0.5986330509185791,0.005991328042000532,-2.265625,-7.9375,0.5926417228765786,5.671875,True,True,hidden_pair
PB_J,base,1020,1,2,suppressed,0.5986330509185791,0.16554473340511322,-2.265625,-3.171875,0.4330883175134659,0.90625,True,True,hidden_pair
PB_J,base,1020,1,3,suppressed,0.5986330509185791,0.16844405233860016,-2.265625,-3.5703125,0.43018899857997894,1.3046875,True,True,hidden_pair
PB_J,base,1028,0,1,lucky,0.5183824300765991,0.213679701089859,-3.1015625,-3.6171875,0.3047027289867401,0.515625,True,True,lucky_pair
PB_J,base,1028,0,2,lucky,0.5183824300765991,0.31119006872177124,-3.1015625,-3.1171875,0.20719236135482788,0.015625,True,True,lucky_pair
PB_J,base,1028,0,3,lucky,0.5183824300765991,0.20717303454875946,-3.1015625,-4.1796875,0.31120939552783966,1.078125,True,True,lucky_pair
PB_J,base,1029,3,0,retained,0.3118875324726105,0.05475129932165146,-2.6640625,-4.875,0.257136233150959,2.2109375,True,True,retained_pair
PB_J,base,1029,3,1,retained,0.3118875324726105,0.13077841699123383,-2.6640625,-3.765625,0.18110911548137665,1.1015625,True,True,retained_pair
PB_J,base,1029,3,2,retained,0.3118875324726105,0.1397200971841812,-2.6640625,-3.734375,0.17216743528842926,1.0703125,True,True,lucky_pair
PB_J,base,1031,3,0,retained,0.7153525948524475,0.013344025239348412,-0.9140625,-4.046875,0.7020085696130991,3.1328125,True,True,retained_pair
PB_J,base,1031,3,1,retained,0.7153525948524475,0.07163926959037781,-0.9140625,-3.4375,0.6437133252620697,2.5234375,True,True,retained_pair
PB_J,base,1031,3,2,retained,0.7153525948524475,0.11585303395986557,-0.9140625,-3.1015625,0.5994995608925819,2.1875,True,True,retained_pair
PB_J,base,1034,1,0,lucky,0.37341102957725525,0.013051139190793037,-3.3984375,-11.671875,0.3603598903864622,8.2734375,True,True,lucky_pair
PB_J,base,1034,1,2,lucky,0.37341102957725525,0.09662339836359024,-3.3984375,-5.7734375,0.276787631213665,2.375,True,True,lucky_pair
PB_J,base,1034,1,3,lucky,0.37341102957725525,0.07940071821212769,-3.3984375,-6.6796875,0.29401031136512756,3.28125,True,True,forgotten_pair
PB_J,base,1037,0,1,retained,0.3731811046600342,0.2935985028743744,-2.6953125,-3.828125,0.07958260178565979,1.1328125,True,True,retained_pair
PB_J,base,1037,0,2,retained,0.3731811046600342,0.037913110107183456,-2.6953125,-8.7734375,0.3352679945528507,6.078125,True,True,retained_pair
PB_J,base,1037,0,3,retained,0.3731811046600342,0.1226203590631485,-2.6953125,-4.0859375,0.2505607455968857,1.390625,True,True,retained_pair
PB_J,base,1039,3,0,retained,0.5276545286178589,0.01071072742342949,-1.3671875,-8.515625,0.5169438011944294,7.1484375,True,True,retained_pair
PB_J,base,1039,3,1,retained,0.5276545286178589,0.44510430097579956,-1.3671875,-1.8828125,0.08255022764205933,0.515625,True,True,hidden_pair
PB_J,base,1039,3,2,retained,0.5276545286178589,0.015339857898652554,-1.3671875,-7.0625,0.5123146707192063,5.6953125,True,True,retained_pair
PB_J,base,1043,1,0,suppressed,0.7402863502502441,0.20745204389095306,-0.9453125,-3.0,0.5328343063592911,2.0546875,True,True,hidden_pair
PB_J,base,1043,1,2,suppressed,0.7402863502502441,0.30145424604415894,-0.9453125,-2.4765625,0.4388321042060852,1.53125,True,True,forgotten_pair
PB_J,base,1043,1,3,suppressed,0.7402863502502441,0.022495750337839127,-0.9453125,-4.7421875,0.717790599912405,3.796875,True,True,retained_pair
PB_J,base,1046,0,1,retained,0.5098618865013123,0.1326332986354828,-2.890625,-4.078125,0.37722858786582947,1.1875,True,True,retained_pair
PB_J,base,1046,0,2,retained,0.5098618865013123,0.34721800684928894,-2.890625,-3.3671875,0.16264387965202332,0.4765625,True,True,hidden_pair
PB_J,base,1046,0,3,retained,0.5098618865013123,0.04178255423903465,-2.890625,-5.4296875,0.4680793322622776,2.5390625,True,True,retained_pair
PB_J,base,1054,2,0,forgotten,0.6766821146011353,0.04215598478913307,-2.71875,-7.109375,0.6345261298120022,4.390625,True,True,hidden_pair
PB_J,base,1054,2,1,forgotten,0.6766821146011353,0.3640155792236328,-2.71875,-3.625,0.31266653537750244,0.90625,True,True,retained_pair
PB_J,base,1054,2,3,forgotten,0.6766821146011353,0.03765339404344559,-2.71875,-4.140625,0.6390287205576897,1.421875,True,True,hidden_pair
PB_J,base,1056,2,0,suppressed,0.795385479927063,0.002388447755947709,-0.5625,-10.1640625,0.7929970321711153,9.6015625,True,True,hidden_pair
PB_J,base,1056,2,1,suppressed,0.795385479927063,0.20543409883975983,-0.5625,-2.234375,0.5899513810873032,1.671875,True,True,hidden_pair
PB_J,base,1056,2,3,suppressed,0.795385479927063,0.009874694049358368,-0.5625,-6.6328125,0.7855107858777046,6.0703125,True,True,hidden_pair
PB_J,base,1057,1,0,retained,0.5369545221328735,0.054875172674655914,-1.4921875,-4.609375,0.4820793494582176,3.1171875,True,True,lucky_pair
PB_J,base,1057,1,2,retained,0.5369545221328735,0.012853673659265041,-1.4921875,-7.5390625,0.5241008484736085,6.046875,True,True,retained_pair
PB_J,base,1057,1,3,retained,0.5369545221328735,0.10345335304737091,-1.4921875,-3.484375,0.4335011690855026,1.9921875,True,True,lucky_pair
PB_J,base,1058,2,0,lucky,0.39434969425201416,0.17208357155323029,-2.9296875,-3.671875,0.22226612269878387,0.7421875,True,True,lucky_pair
PB_J,base,1058,2,1,lucky,0.39434969425201416,0.06374793499708176,-2.9296875,-4.5703125,0.3306017592549324,1.640625,True,True,lucky_pair
PB_J,base,1058,2,3,lucky,0.39434969425201416,0.14615188539028168,-2.9296875,-3.7734375,0.24819780886173248,0.84375,True,True,lucky_pair
PB_J,base,1059,2,0,suppressed,0.6595481634140015,0.22877199947834015,-1.3203125,-2.921875,0.4307761639356613,1.6015625,True,True,forgotten_pair
PB_J,base,1059,2,1,suppressed,0.6595481634140015,0.24526900053024292,-1.3203125,-2.546875,0.41427916288375854,1.2265625,True,True,retained_pair
PB_J,base,1059,2,3,suppressed,0.6595481634140015,0.09166260063648224,-1.3203125,-3.8671875,0.5678855627775192,2.546875,True,True,hidden_pair
PB_J,base,1060,0,1,forgotten,0.4939877688884735,0.1749071627855301,-2.4296875,-3.7109375,0.3190806061029434,1.28125,True,True,forgotten_pair
PB_J,base,1060,0,2,forgotten,0.4939877688884735,0.2390405386686325,-2.4296875,-4.28125,0.254947230219841,1.8515625,True,True,forgotten_pair
PB_J,base,1060,0,3,forgotten,0.4939877688884735,0.059784840792417526,-2.4296875,-5.46875,0.434202928096056,3.0390625,True,True,retained_pair
PB_J,base,1062,1,0,suppressed,0.9160912036895752,0.6090555787086487,-0.890625,-1.6328125,0.3070356249809265,0.7421875,True,True,hidden_pair
PB_J,base,1062,1,2,suppressed,0.9160912036895752,0.03055454045534134,-0.890625,-6.984375,0.8855366632342339,6.09375,True,True,hidden_pair
PB_J,base,1062,1,3,suppressed,0.9160912036895752,0.20559580624103546,-0.890625,-3.59375,0.7104953974485397,2.703125,True,True,lucky_pair
PB_J,base,1069,0,1,retained,0.7043860554695129,0.1793963611125946,-1.109375,-3.5078125,0.5249896943569183,2.3984375,True,True,retained_pair
PB_J,base,1069,0,2,retained,0.7043860554695129,0.1841648519039154,-1.109375,-3.7734375,0.5202212035655975,2.6640625,True,True,retained_pair
PB_J,base,1069,0,3,retained,0.7043860554695129,0.42108961939811707,-1.109375,-2.4296875,0.2832964360713959,1.3203125,True,True,forgotten_pair
PB_J,base,1081,0,1,retained,0.9556229710578918,0.007217093370854855,1.0,-9.078125,0.948405877687037,10.078125,True,True,retained_pair
PB_J,base,1081,0,2,retained,0.9556229710578918,0.07494830340147018,1.0,-5.1953125,0.8806746676564217,6.1953125,True,True,retained_pair
PB_J,base,1081,0,3,retained,0.9556229710578918,0.012007343582808971,1.0,-8.9453125,0.9436156274750829,9.9453125,True,True,retained_pair
PB_J,base,1087,0,1,suppressed,0.7611644864082336,0.011814948171377182,-0.6640625,-7.9296875,0.7493495382368565,7.265625,True,True,hidden_pair
PB_J,base,1087,0,2,suppressed,0.7611644864082336,0.06084935739636421,-0.6640625,-4.3515625,0.7003151290118694,3.6875,True,True,retained_pair
PB_J,base,1087,0,3,suppressed,0.7611644864082336,0.04106854647397995,-0.6640625,-5.1171875,0.7200959399342537,4.453125,True,True,hidden_pair
PB_J,base,1089,0,1,lucky,0.05707039684057236,0.009657238610088825,-6.3984375,-10.1796875,0.04741315823048353,3.78125,True,True,lucky_pair
PB_J,base,1089,0,2,lucky,0.05707039684057236,0.02289646491408348,-6.3984375,-8.0859375,0.034173931926488876,1.6875,True,True,lucky_pair
PB_J,base,1089,0,3,lucky,0.05707039684057236,0.016652535647153854,-6.3984375,-8.546875,0.0404178611934185,2.1484375,True,True,lucky_pair
PB_J,base,1091,2,0,suppressed,0.917722761631012,0.06101178005337715,1.7890625,-7.015625,0.8567109815776348,8.8046875,True,True,hidden_pair
PB_J,base,1091,2,1,suppressed,0.917722761631012,0.01201324351131916,1.7890625,-9.625,0.9057095181196928,11.4140625,True,True,hidden_pair
PB_J,base,1091,2,3,suppressed,0.917722761631012,0.13071419298648834,1.7890625,-4.4765625,0.7870085686445236,6.265625,True,True,hidden_pair
PB_J,base,1093,1,0,suppressed,0.5244967937469482,0.1658105105161667,-1.203125,-3.5546875,0.35868628323078156,2.3515625,True,True,hidden_pair
PB_J,base,1093,1,2,suppressed,0.5244967937469482,0.31131646037101746,-1.203125,-3.046875,0.2131803333759308,1.84375,True,True,hidden_pair
PB_J,base,1093,1,3,suppressed,0.5244967937469482,0.14816045761108398,-1.203125,-3.4453125,0.37633633613586426,2.2421875,True,True,forgotten_pair
PB_J,base,1095,1,0,suppressed,0.3819521367549896,0.24440355598926544,-3.40625,-3.6875,0.13754858076572418,0.28125,True,True,forgotten_pair
PB_J,base,1095,1,2,suppressed,0.3819521367549896,0.1426233947277069,-3.40625,-4.3125,0.23932874202728271,0.90625,True,True,hidden_pair
PB_J,base,1095,1,3,suppressed,0.3819521367549896,0.17063148319721222,-3.40625,-4.4765625,0.2113206535577774,1.0703125,True,True,retained_pair
PB_J,base,1097,1,0,retained,0.1522960066795349,0.012941965833306313,-4.1171875,-12.41796875,0.1393540408462286,8.30078125,True,True,forgotten_pair
PB_J,base,1097,1,2,retained,0.1522960066795349,0.0241447314620018,-4.1171875,-8.46875,0.1281512752175331,4.3515625,True,True,retained_pair
PB_J,base,1097,1,3,retained,0.1522960066795349,0.01760324463248253,-4.1171875,-9.46875,0.13469276204705238,5.3515625,True,True,retained_pair
PB_J,base,1100,0,1,lucky,0.12858149409294128,0.0707005113363266,-4.15625,-4.5,0.057880982756614685,0.34375,True,True,retained_pair
PB_J,base,1100,0,2,lucky,0.12858149409294128,0.022841548547148705,-4.15625,-6.9140625,0.10573994554579258,2.7578125,True,True,lucky_pair
PB_J,base,1100,0,3,lucky,0.12858149409294128,0.038728151470422745,-4.15625,-7.921875,0.08985334262251854,3.765625,True,True,lucky_pair
PB_J,base,1102,1,0,suppressed,0.6513471603393555,0.13252510130405426,-1.890625,-3.578125,0.5188220590353012,1.6875,True,True,hidden_pair
PB_J,base,1102,1,2,suppressed,0.6513471603393555,0.1225571557879448,-1.890625,-4.2734375,0.5287900045514107,2.3828125,True,True,hidden_pair
PB_J,base,1102,1,3,suppressed,0.6513471603393555,0.05419062823057175,-1.890625,-5.2578125,0.5971565321087837,3.3671875,True,True,hidden_pair
PB_J,base,1109,3,0,suppressed,0.4427523910999298,0.32183998823165894,-1.875,-2.7890625,0.12091240286827087,0.9140625,True,True,forgotten_pair
PB_J,base,1109,3,1,suppressed,0.4427523910999298,0.20729193091392517,-1.875,-3.03125,0.23546046018600464,1.15625,True,True,lucky_pair
PB_J,base,1109,3,2,suppressed,0.4427523910999298,0.26878756284713745,-1.875,-2.8828125,0.17396482825279236,1.0078125,True,True,forgotten_pair
PB_J,base,1111,2,0,forgotten,0.6252989768981934,0.0922161191701889,-2.3125,-5.1484375,0.5330828577280045,2.8359375,True,True,forgotten_pair
PB_J,base,1111,2,1,forgotten,0.6252989768981934,0.09983595460653305,-2.3125,-4.484375,0.5254630222916603,2.171875,True,True,forgotten_pair
PB_J,base,1111,2,3,forgotten,0.6252989768981934,0.11621235311031342,-2.3125,-5.484375,0.5090866237878799,3.171875,True,True,lucky_pair
PB_J,base,1117,2,0,forgotten,0.8047466278076172,0.028465092182159424,-0.921875,-6.8203125,0.7762815356254578,5.8984375,True,True,hidden_pair
PB_J,base,1117,2,1,forgotten,0.8047466278076172,0.11201145499944687,-0.921875,-4.5078125,0.6927351728081703,3.5859375,True,True,hidden_pair
PB_J,base,1117,2,3,forgotten,0.8047466278076172,0.07600734382867813,-0.921875,-4.65625,0.7287392839789391,3.734375,True,True,hidden_pair
PB_J,base,1120,0,1,lucky,0.7556818723678589,0.03371020406484604,-1.1953125,-5.046875,0.7219716683030128,3.8515625,True,True,lucky_pair
PB_J,base,1120,0,2,lucky,0.7556818723678589,0.042283907532691956,-1.1953125,-6.03125,0.7133979648351669,4.8359375,True,True,lucky_pair
PB_J,base,1120,0,3,lucky,0.7556818723678589,0.5262249112129211,-1.1953125,-2.0234375,0.22945696115493774,0.828125,True,True,retained_pair
PB_J,base,1121,0,1,suppressed,0.46629568934440613,0.21455304324626923,-2.1796875,-3.0,0.2517426460981369,0.8203125,True,True,hidden_pair
PB_J,base,1121,0,2,suppressed,0.46629568934440613,0.24685335159301758,-2.1796875,-4.984375,0.21944233775138855,2.8046875,True,True,hidden_pair
PB_J,base,1121,0,3,suppressed,0.46629568934440613,0.2756362855434418,-2.1796875,-3.671875,0.19065940380096436,1.4921875,True,True,hidden_pair
PB_J,base,1124,1,0,lucky,0.7261375188827515,0.009810270741581917,-0.9609375,-7.265625,0.7163272481411695,6.3046875,True,True,retained_pair
PB_J,base,1124,1,2,lucky,0.7261375188827515,0.026684623211622238,-0.9609375,-5.859375,0.6994528956711292,4.8984375,True,True,lucky_pair
PB_J,base,1124,1,3,lucky,0.7261375188827515,0.05275564268231392,-0.9609375,-6.765625,0.6733818762004375,5.8046875,True,True,lucky_pair
PB_J,base,1126,1,0,forgotten,0.817842960357666,0.22446689009666443,-1.234375,-3.6171875,0.5933760702610016,2.3828125,True,True,forgotten_pair
PB_J,base,1126,1,2,forgotten,0.817842960357666,0.37224718928337097,-1.234375,-2.8203125,0.44559577107429504,1.5859375,True,True,hidden_pair
PB_J,base,1126,1,3,forgotten,0.817842960357666,0.22410789132118225,-1.234375,-3.09375,0.5937350690364838,1.859375,True,True,forgotten_pair
PB_J,base,1129,2,0,lucky,0.8414336442947388,0.07227321714162827,-0.6171875,-3.7421875,0.7691604271531105,3.125,True,True,lucky_pair
PB_J,base,1129,2,1,lucky,0.8414336442947388,0.040623996406793594,-0.6171875,-4.234375,0.8008096478879452,3.6171875,True,True,lucky_pair
PB_J,base,1129,2,3,lucky,0.8414336442947388,0.07605744153261185,-0.6171875,-4.4140625,0.7653762027621269,3.796875,True,True,lucky_pair
PB_J,base,1135,3,0,suppressed,0.4782836139202118,0.3811347186565399,-2.8125,-3.15625,0.09714889526367188,0.34375,True,True,hidden_pair
PB_J,base,1135,3,1,suppressed,0.4782836139202118,0.3332008421421051,-2.8125,-2.9375,0.1450827717781067,0.125,True,True,hidden_pair
PB_J,base,1135,3,2,suppressed,0.4782836139202118,0.04203007370233536,-2.8125,-6.578125,0.43625354021787643,3.765625,True,True,hidden_pair
PB_J,base,1136,2,0,lucky,0.954774022102356,0.18155066668987274,2.2734375,-2.8046875,0.7732233554124832,5.078125,True,True,lucky_pair
PB_J,base,1136,2,1,lucky,0.954774022102356,0.1061776727437973,2.2734375,-3.25,0.8485963493585587,5.5234375,True,True,lucky_pair
PB_J,base,1136,2,3,lucky,0.954774022102356,0.7195660471916199,2.2734375,-0.953125,0.23520797491073608,3.2265625,True,True,hidden_pair
PB_J,base,1138,0,1,retained,0.8520569205284119,0.5303004384040833,0.1484375,-1.5625,0.3217564821243286,1.7109375,True,True,lucky_pair
PB_J,base,1138,0,2,retained,0.8520569205284119,0.012844334356486797,0.1484375,-6.9140625,0.8392125861719251,7.0625,True,True,hidden_pair
PB_J,base,1138,0,3,retained,0.8520569205284119,0.30313482880592346,0.1484375,-2.4296875,0.5489220917224884,2.578125,True,True,retained_pair
PB_J,base,1146,0,1,retained,0.7971044182777405,0.3964954614639282,-1.125,-2.8671875,0.40060895681381226,1.7421875,True,True,retained_pair
PB_J,base,1146,0,2,retained,0.7971044182777405,0.062282413244247437,-1.125,-8.859375,0.734822005033493,7.734375,True,True,retained_pair
PB_J,base,1146,0,3,retained,0.7971044182777405,0.29162076115608215,-1.125,-2.6796875,0.5054836571216583,1.5546875,True,True,hidden_pair
PB_J,base,1147,1,0,suppressed,0.8893199563026428,0.014634378254413605,1.875,-5.84375,0.8746855780482292,7.71875,True,True,hidden_pair
PB_J,base,1147,1,2,suppressed,0.8893199563026428,0.008510499261319637,1.875,-6.7265625,0.8808094570413232,8.6015625,True,True,hidden_pair
PB_J,base,1147,1,3,suppressed,0.8893199563026428,0.052776534110307693,1.875,-4.921875,0.8365434221923351,6.796875,True,True,hidden_pair
PB_J,base,1149,1,0,retained,0.48888158798217773,0.23285828530788422,-2.1875,-4.0390625,0.2560233026742935,1.8515625,True,True,retained_pair
PB_J,base,1149,1,2,retained,0.48888158798217773,0.17422468960285187,-2.1875,-3.3828125,0.31465689837932587,1.1953125,True,True,hidden_pair
PB_J,base,1149,1,3,retained,0.48888158798217773,0.1983279436826706,-2.1875,-3.2421875,0.29055364429950714,1.0546875,True,True,retained_pair
PB_J,base,1151,0,1,lucky,0.9391053915023804,0.1927221566438675,-1.2578125,-5.34375,0.7463832348585129,4.0859375,True,True,lucky_pair
PB_J,base,1151,0,2,lucky,0.9391053915023804,0.10461030900478363,-1.2578125,-5.8515625,0.8344950824975967,4.59375,True,True,forgotten_pair
PB_J,base,1151,0,3,lucky,0.9391053915023804,0.09598628431558609,-1.2578125,-6.6328125,0.8431191071867943,5.375,True,True,lucky_pair
PB_J,base,1154,0,1,forgotten,0.37643787264823914,0.18894031643867493,-3.234375,-4.7578125,0.1874975562095642,1.5234375,True,True,hidden_pair
PB_J,base,1154,0,2,forgotten,0.37643787264823914,0.03331170231103897,-3.234375,-7.765625,0.34312617033720016,4.53125,True,True,forgotten_pair
PB_J,base,1154,0,3,forgotten,0.37643787264823914,0.11322678625583649,-3.234375,-4.7265625,0.26321108639240265,1.4921875,True,True,hidden_pair
PB_J,base,1155,1,0,suppressed,0.7928237318992615,0.5388419032096863,-0.1796875,-2.3515625,0.2539818286895752,2.171875,True,True,hidden_pair
PB_J,base,1155,1,2,suppressed,0.7928237318992615,0.3080427944660187,-0.1796875,-2.921875,0.4847809374332428,2.7421875,True,True,hidden_pair
PB_J,base,1155,1,3,suppressed,0.7928237318992615,0.10174361616373062,-0.1796875,-3.484375,0.6910801157355309,3.3046875,True,True,forgotten_pair
PB_J,base,1157,2,0,forgotten,0.8798086047172546,0.3904115557670593,0.34375,-1.2109375,0.4893970489501953,1.5546875,True,True,forgotten_pair
PB_J,base,1157,2,1,forgotten,0.8798086047172546,0.08447039127349854,0.34375,-4.3828125,0.7953382134437561,4.7265625,True,True,forgotten_pair
PB_J,base,1157,2,3,forgotten,0.8798086047172546,0.037517692893743515,0.34375,-4.9296875,0.8422909118235111,5.2734375,True,True,forgotten_pair
PB_J,base,1160,3,0,lucky,0.7608892917633057,0.6160504221916199,-1.171875,-1.890625,0.1448388695716858,0.71875,True,True,retained_pair
PB_J,base,1160,3,1,lucky,0.7608892917633057,0.3206016719341278,-1.171875,-3.1875,0.44028761982917786,2.015625,True,True,retained_pair
PB_J,base,1160,3,2,lucky,0.7608892917633057,0.10300604999065399,-1.171875,-4.625,0.6578832417726517,3.453125,True,True,lucky_pair
PB_J,base,1161,0,1,forgotten,0.8665045499801636,0.004697342403233051,-0.046875,-10.2421875,0.8618072075769305,10.1953125,True,True,hidden_pair
PB_J,base,1161,0,2,forgotten,0.8665045499801636,0.009078167378902435,-0.046875,-7.84375,0.8574263826012611,7.796875,True,True,hidden_pair
PB_J,base,1161,0,3,forgotten,0.8665045499801636,0.006316591054201126,-0.046875,-8.3515625,0.8601879589259624,8.3046875,True,True,hidden_pair
PB_J,base,1165,1,0,forgotten,0.9031022191047668,0.017961233854293823,1.2109375,-8.1484375,0.885140985250473,9.359375,True,True,lucky_pair
PB_J,base,1165,1,2,forgotten,0.9031022191047668,0.06686261296272278,1.2109375,-3.484375,0.8362396061420441,4.6953125,True,True,forgotten_pair
PB_J,base,1165,1,3,forgotten,0.9031022191047668,0.2177128940820694,1.2109375,-2.765625,0.6853893250226974,3.9765625,True,True,forgotten_pair
PB_J,base,1169,0,1,suppressed,0.7766509652137756,0.11736874282360077,-0.25,-4.9609375,0.6592822223901749,4.7109375,True,True,lucky_pair
PB_J,base,1169,0,2,suppressed,0.7766509652137756,0.006984759587794542,-0.25,-9.46875,0.7696662056259811,9.21875,True,True,hidden_pair
PB_J,base,1169,0,3,suppressed,0.7766509652137756,0.08356973528862,-0.25,-4.6953125,0.6930812299251556,4.4453125,True,True,hidden_pair
PB_J,base,1171,3,0,retained,0.17944858968257904,0.0698937177658081,-3.390625,-5.3125,0.10955487191677094,1.921875,True,True,retained_pair
PB_J,base,1171,3,1,retained,0.17944858968257904,0.021823756396770477,-3.390625,-9.03125,0.15762483328580856,5.640625,True,True,hidden_pair
PB_J,base,1171,3,2,retained,0.17944858968257904,0.08563073724508286,-3.390625,-4.4609375,0.09381785243749619,1.0703125,True,True,retained_pair
PB_J,base,1172,2,0,suppressed,0.9362136125564575,0.1284133791923523,3.90625,-3.2109375,0.8078002333641052,7.1171875,True,True,forgotten_pair
PB_J,base,1172,2,1,suppressed,0.9362136125564575,0.17126134037971497,3.90625,-3.28125,0.7649522721767426,7.1875,True,True,hidden_pair
PB_J,base,1172,2,3,suppressed,0.9362136125564575,0.02577780745923519,3.90625,-5.0234375,0.9104358050972223,8.9296875,True,True,hidden_pair
PB_J,base,1174,3,0,suppressed,0.791114330291748,0.3081543743610382,0.359375,-2.03125,0.48295995593070984,2.390625,True,True,hidden_pair
PB_J,base,1174,3,1,suppressed,0.791114330291748,0.32011133432388306,0.359375,-2.671875,0.471002995967865,3.03125,True,True,hidden_pair
PB_J,base,1174,3,2,suppressed,0.791114330291748,0.21749044954776764,0.359375,-3.2421875,0.5736238807439804,3.6015625,True,True,hidden_pair
PB_J,base,1176,1,0,retained,0.7629088759422302,0.061435651034116745,-1.265625,-4.0546875,0.7014732249081135,2.7890625,True,True,retained_pair
PB_J,base,1176,1,2,retained,0.7629088759422302,0.2814438045024872,-1.265625,-3.015625,0.48146507143974304,1.75,True,True,hidden_pair
PB_J,base,1176,1,3,retained,0.7629088759422302,0.025576971471309662,-1.265625,-7.5625,0.7373319044709206,6.296875,True,True,retained_pair
PB_J,base,1178,3,0,suppressed,0.5214013457298279,0.40185418725013733,-2.3828125,-2.5234375,0.11954715847969055,0.140625,True,True,forgotten_pair
PB_J,base,1178,3,1,suppressed,0.5214013457298279,0.4462831914424896,-2.3828125,-2.484375,0.07511815428733826,0.1015625,True,True,forgotten_pair
PB_J,base,1178,3,2,suppressed,0.5214013457298279,0.2439710646867752,-2.3828125,-3.890625,0.2774302810430527,1.5078125,True,True,lucky_pair
PB_J,base,1179,1,0,forgotten,0.6627762913703918,0.010279717855155468,-1.453125,-9.796875,0.6524965735152364,8.34375,True,True,hidden_pair
PB_J,base,1179,1,2,forgotten,0.6627762913703918,0.17017270624637604,-1.453125,-3.2734375,0.4926035851240158,1.8203125,True,True,hidden_pair
PB_J,base,1179,1,3,forgotten,0.6627762913703918,0.08109995722770691,-1.453125,-5.0,0.5816763341426849,3.546875,True,True,hidden_pair
PB_J,base,1180,3,0,lucky,0.9633595943450928,0.0119444215670228,0.4609375,-9.359375,0.95141517277807,9.8203125,True,True,retained_pair
PB_J,base,1180,3,1,lucky,0.9633595943450928,0.030035506933927536,0.4609375,-8.6640625,0.9333240874111652,9.125,True,True,lucky_pair
PB_J,base,1180,3,2,lucky,0.9633595943450928,0.007755871396511793,0.4609375,-11.6640625,0.955603722948581,12.125,True,True,forgotten_pair
PB_J,base,1184,1,0,forgotten,0.37010836601257324,0.030718492344021797,-2.1953125,-6.765625,0.33938987366855145,4.5703125,True,True,forgotten_pair
PB_J,base,1184,1,2,forgotten,0.37010836601257324,0.03441695123910904,-2.1953125,-6.5546875,0.3356914147734642,4.359375,True,True,forgotten_pair
PB_J,base,1184,1,3,forgotten,0.37010836601257324,0.022998319938778877,-2.1953125,-6.953125,0.34711004607379436,4.7578125,True,True,forgotten_pair
